year,month,global_average_sea_level_change,global_average_sea_level_change_upper,global_average_sea_level_change_lower,glac_mean,glac_upper,glac_lower,GrIS_mean,GrIS_upper,GrIS_lower,AIS_mean,AIS_upper,AIS_lower,tws_mean,tws_upper,tws_lower,global_average_thermosteric_sea_level_change,global_average_thermosteric_sea_level_change_upper,global_average_thermosteric_sea_level_change_lower,sum_of_contrib_processes_mean,sum_of_contrib_processes_upper,sum_of_contrib_processes_lower
1933,5,-131.03359451293946,-108.19844207763671,-154.0391746520996,-46.91002979278564,-34.53249855041504,-56.47750072479248,-30.021102046966558,-25.98250036239624,-34.05749855041504,-7.318321180343628,-3.325,-11.58999981880188,15.188201284408569,23.84500036239624,6.55500009059906,-48.309607696533206,-40.110015869140625,-56.21496639251709,-117.3947322845459,-99.5605682373047,-134.53529891967773
1933,6,-137.9300994873047,-113.89309692382812,-162.14649963378906,-49.37897872924805,-36.349998474121094,-59.45000076293945,-31.60116004943848,-27.350000381469727,-35.849998474121094,-7.703495979309082,-3.5,-12.199999809265137,15.987580299377441,25.100000381469727,6.900000095367432,-50.85221862792969,-42.2210693359375,-59.173648834228516,-123.57340240478516,-104.80059814453125,-141.61610412597656
1933,7,-144.82660446166992,-119.58775177001954,-170.25382461547852,-51.84792766571045,-38.167498397827146,-62.42250080108643,-33.181218051910406,-28.717500400543212,-37.64249839782715,-8.088670778274537,-3.675,-12.809999799728393,16.786959314346312,26.35500040054321,7.245000100135803,-53.39482955932617,-44.332122802734375,-62.13233127593994,-129.7520725250244,-110.0406280517578,-148.6969093322754
1933,8,-149.87519649755677,-123.75652844899997,-176.1887984155476,-53.65532372849407,-39.49800068473254,-64.59852185451044,-34.337900788625646,-29.718579893856415,-38.95469941454331,-8.370638300912377,-3.8031088913245537,-13.256550785364029,17.37214536780789,27.273724178004915,7.497557632237756,-55.25614994498842,-45.8775211979241,-64.29823714673465,-134.27517297624726,-113.87659617702809,-153.88041850178436
1933,9,-151.72310943603514,-125.28240661621093,-178.36114959716798,-54.316876602172854,-39.984998321533205,-65.3950008392334,-34.76127605438232,-30.085000419616698,-39.4349983215332,-8.47384557723999,-3.85,-13.41999979019165,17.586338329315186,27.6100004196167,7.590000104904175,-55.93744049072266,-46.44317626953125,-65.09101371765136,-135.93074264526368,-115.28065795898438,-155.77771453857423
1933,10,-149.87519649755677,-123.75652844899997,-176.1887984155476,-53.655323728494075,-39.49800068473254,-64.59852185451044,-34.337900788625646,-29.718579893856415,-38.95469941454332,-8.370638300912377,-3.8031088913245537,-13.256550785364029,17.37214536780789,27.273724178004915,7.497557632237756,-55.25614994498842,-45.8775211979241,-64.29823714673465,-134.27517297624726,-113.87659617702809,-153.88041850178436
1933,11,-144.82660446166992,-119.58775177001954,-170.25382461547852,-51.84792766571045,-38.167498397827146,-62.42250080108643,-33.181218051910406,-28.717500400543212,-37.64249839782715,-8.088670778274537,-3.675,-12.809999799728393,16.786959314346312,26.35500040054321,7.245000100135803,-53.39482955932617,-44.332122802734375,-62.13233127593994,-129.7520725250244,-110.0406280517578,-148.6969093322754
1933,12,-137.9300994873047,-113.89309692382812,-162.14649963378906,-49.37897872924805,-36.349998474121094,-59.45000076293945,-31.60116004943848,-27.350000381469727,-35.849998474121094,-7.703495979309082,-3.5,-12.199999809265137,15.987580299377441,25.100000381469727,6.900000095367432,-50.85221862792969,-42.2210693359375,-59.173648834228516,-123.57340240478516,-104.80059814453125,-141.61610412597656
1934,1,-143.57359161376954,-121.02572517395018,-165.17317581176758,-46.20907211303711,-33.96249999999999,-55.62249927520752,-29.112853717803954,-25.12750072479248,-33.10749855041504,-7.266431474685669,-3.37249995470047,-11.49500036239624,14.55092206001282,23.22750072479248,5.9375,-48.1773983001709,-39.11363639831543,-56.443366622924806,-116.23867378234863,-98.07144584655762,-132.9345512390137
1934,2,-138.04184615658932,-116.36272623446601,-158.80922019378227,-44.42868324159725,-32.653959181470626,-53.479420563975154,-27.991164871764326,-24.15936350385712,-31.831900074077314,-6.986463209991587,-3.2425609381023395,-11.052109609854309,13.990289731333652,22.332568584614005,5.708734122634726,-46.32117180900208,-37.60662749766584,-54.268660721965944,-111.76011509744845,-94.29285210279868,-127.81271726068074
1934,3,-136.0170867919922,-114.6559501647949,-156.47985076904297,-43.777015686035156,-32.17499999999999,-52.694999313354494,-27.580598258972167,-23.805000686645506,-31.364998626708985,-6.883987712860107,-3.1949999570846557,-10.890000343322754,13.78508405685425,22.00500068664551,5.625,-45.64174575805664,-37.055023956298825,-53.47266311645508,-110.12084884643555,-92.90979080200195,-125.93799591064456
1934,4,-138.04184615658932,-116.36272623446601,-158.8092201937823,-44.42868324159725,-32.653959181470626,-53.479420563975154,-27.991164871764326,-24.15936350385712,-31.831900074077314,-6.986463209991587,-3.2425609381023395,-11.052109609854309,13.990289731333652,22.332568584614005,5.708734122634726,-46.32117180900208,-37.60662749766584,-54.268660721965944,-111.76011509744845,-94.29285210279868,-127.81271726068074
1934,5,-143.57359161376954,-121.02572517395018,-165.17317581176758,-46.20907211303711,-33.96249999999999,-55.62249927520752,-29.112853717803954,-25.12750072479248,-33.10749855041504,-7.266431474685669,-3.37249995470047,-11.49500036239624,14.55092206001282,23.22750072479248,5.9375,-48.1773983001709,-39.11363639831543,-56.443366622924806,-116.23867378234863,-98.07144584655762,-132.9345512390137
1934,6,-151.13009643554688,-127.39550018310545,-173.8665008544922,-48.64112854003906,-35.74999999999999,-58.54999923706055,-30.645109176635742,-26.450000762939453,-34.849998474121094,-7.6488752365112305,-3.549999952316284,-12.100000381469727,15.316760063171388,24.450000762939453,6.25,-50.713050842285156,-41.17224884033203,-59.41407012939453,-122.35649871826172,-103.23310089111328,-139.93110656738284
1934,7,-158.6866012573242,-133.76527519226073,-182.5598258972168,-51.073184967041016,-37.537499999999994,-61.47749919891358,-32.17736463546753,-27.772500801086426,-36.59249839782715,-8.031318998336792,-3.727499949932098,-12.705000400543213,16.082598066329957,25.672500801086425,6.5625,-53.24870338439941,-43.230861282348634,-62.384773635864256,-128.4743236541748,-108.39475593566894,-146.92766189575198
1934,8,-164.21834671450443,-138.4282741317449,-188.92378151520208,-52.85357383848088,-38.84604081852936,-63.62057791014594,-33.29905348150716,-28.740638022021788,-37.86809687416487,-8.311287263030874,-3.857438966530229,-13.147891153085144,16.643230395009127,26.5674329412649,6.791265877365274,-55.10492987556823,-44.73787018299822,-64.55947953682312,-132.952882339075,-112.17334967942789,-152.04949587408495
1934,9,-166.24310607910155,-140.135050201416,-191.2531509399414,-53.50524139404297,-39.324999999999996,-64.40499916076661,-33.70962009429932,-29.0950008392334,-38.334998321533206,-8.413762760162353,-3.9049999475479127,-13.3100004196167,16.84843606948853,26.895000839233397,6.875,-55.78435592651367,-45.28947372436524,-65.35547714233398,-134.5921485900879,-113.55641098022461,-153.92421722412112
1934,10,-164.21834671450443,-138.4282741317449,-188.9237815152021,-52.85357383848088,-38.84604081852936,-63.62057791014594,-33.29905348150716,-28.740638022021788,-37.86809687416488,-8.311287263030874,-3.857438966530229,-13.147891153085144,16.643230395009127,26.5674329412649,6.791265877365274,-55.10492987556823,-44.73787018299822,-64.55947953682312,-132.952882339075,-112.17334967942789,-152.04949587408495
1934,11,-158.6866012573242,-133.76527519226073,-182.5598258972168,-51.073184967041016,-37.537499999999994,-61.47749919891358,-32.17736463546753,-27.772500801086426,-36.59249839782715,-8.031318998336792,-3.727499949932098,-12.705000400543213,16.082598066329957,25.672500801086425,6.5625,-53.24870338439941,-43.230861282348634,-62.384773635864256,-128.4743236541748,-108.39475593566894,-146.92766189575198
1934,12,-151.13009643554688,-127.39550018310545,-173.8665008544922,-48.64112854003906,-35.74999999999999,-58.54999923706055,-30.645109176635742,-26.450000762939453,-34.849998474121094,-7.6488752365112305,-3.549999952316284,-12.100000381469727,15.316760063171388,24.450000762939453,6.25,-50.713050842285156,-41.17224884033203,-59.41407012939453,-122.35649871826172,-103.23310089111328,-139.93110656738284
1935,1,-131.83682403564453,-110.40339851379395,-154.71026000976562,-45.37367992401123,-33.15500144958496,-54.67249927520752,-28.053082084655763,-24.034999275207518,-32.01500072479248,-7.215119791030884,-3.37249995470047,-11.35249981880188,13.635711193084717,22.22999963760376,4.84499990940094,-47.55090217590332,-39.835134696960445,-55.264074897766115,-114.58130531311035,-97.09209175109864,-130.64970092773436
1935,2,-126.75728437761245,-106.1496670906165,-148.74942996874773,-43.62547786976154,-31.877572734526225,-52.5660231043536,-26.97222516913638,-23.108955031558413,-30.7814950861134,-6.9371285136766545,-3.2425609381023395,-10.915099468260856,13.110341014628208,21.373500206710933,4.658326956961567,-45.71881394756128,-38.30032719566966,-53.13480591574208,-110.16660336117569,-93.35123153136477,-125.61589992390381
1935,3,-124.89804382324219,-104.59269332885742,-146.56761474609374,-42.98559150695801,-31.410001373291017,-51.794999313354495,-26.576604080200195,-22.769999313354493,-30.33000068664551,-6.835376644134522,-3.1949999570846557,-10.754999828338622,12.918042182922363,21.059999656677245,4.5899999141693115,-45.04822311401367,-37.73854866027831,-52.35543937683106,-108.55071029663085,-91.98198165893555,-123.77340087890622
1935,4,-126.75728437761245,-106.1496670906165,-148.74942996874773,-43.62547786976154,-31.877572734526225,-52.5660231043536,-26.97222516913638,-23.108955031558413,-30.7814950861134,-6.9371285136766545,-3.2425609381023395,-10.915099468260856,13.11034101462821,21.373500206710936,4.658326956961567,-45.71881394756128,-38.30032719566966,-53.13480591574208,-110.16660336117569,-93.35123153136477,-125.61589992390381
1935,5,-131.83682403564453,-110.40339851379395,-154.71026000976562,-45.37367992401123,-33.15500144958496,-54.67249927520752,-28.053082084655763,-24.034999275207518,-32.01500072479248,-7.215119791030884,-3.37249995470047,-11.35249981880188,13.635711193084717,22.22999963760376,4.84499990940094,-47.55090217590332,-39.835134696960445,-55.264074897766115,-114.58130531311035,-97.09209175109864,-130.64970092773436
1935,6,-138.77560424804688,-116.21410369873047,-162.8529052734375,-47.76176834106445,-34.900001525878906,-57.54999923706055,-29.529560089111328,-25.299999237060547,-33.70000076293945,-7.594862937927246,-3.549999952316284,-11.949999809265137,14.35338020324707,23.399999618530273,5.099999904632568,-50.05358123779297,-41.93172073364257,-58.17271041870117,-120.61190032958984,-102.20220184326172,-137.52600097656247
1935,7,-145.71438446044922,-122.02480888366699,-170.99555053710938,-50.14985675811768,-36.645001602172854,-60.42749919891357,-31.006038093566893,-26.564999198913576,-35.38500080108643,-7.974606084823608,-3.727499949932098,-12.547499799728394,15.071049213409424,24.569999599456786,5.354999899864197,-52.55626029968262,-44.0283067703247,-61.08134593963623,-126.64249534606934,-107.3123119354248,-144.40230102539059
1935,8,-150.7939241184813,-126.27854030684443,-176.95638057812727,-51.89805881236737,-37.92243031723159,-62.5339753697675,-32.08689500908628,-27.49104344256268,-36.618506439765504,-8.252597362177838,-3.857438966530229,-12.984900150269418,15.59641939186593,25.42649903034961,5.54167285230357,-54.38834852802466,-45.56311427161548,-63.210614921660266,-131.05719729800398,-111.05317215515866,-149.43610202922113
1935,9,-152.65316467285157,-127.83551406860352,-179.13819580078126,-52.5379451751709,-38.390001678466795,-63.3049991607666,-32.48251609802246,-27.8299991607666,-37.0700008392334,-8.35434923171997,-3.9049999475479127,-13.144999790191651,15.788718223571777,25.7399995803833,5.609999895095825,-55.058939361572264,-46.12489280700683,-63.989981460571286,-132.67309036254883,-112.42242202758788,-151.27860107421873
1935,10,-150.7939241184813,-126.27854030684443,-176.95638057812727,-51.89805881236737,-37.92243031723159,-62.5339753697675,-32.08689500908628,-27.49104344256268,-36.618506439765504,-8.252597362177838,-3.857438966530229,-12.984900150269418,15.596419391865933,25.426499030349614,5.54167285230357,-54.38834852802466,-45.56311427161548,-63.210614921660266,-131.05719729800398,-111.05317215515866,-149.43610202922113
1935,11,-145.71438446044922,-122.02480888366699,-170.99555053710938,-50.14985675811768,-36.645001602172854,-60.42749919891357,-31.006038093566893,-26.564999198913576,-35.38500080108643,-7.974606084823608,-3.727499949932098,-12.547499799728394,15.071049213409424,24.569999599456786,5.354999899864197,-52.55626029968262,-44.0283067703247,-61.08134593963623,-126.64249534606934,-107.3123119354248,-144.40230102539059
1935,12,-138.77560424804688,-116.21410369873047,-162.8529052734375,-47.76176834106445,-34.900001525878906,-57.54999923706055,-29.529560089111328,-25.299999237060547,-33.70000076293945,-7.594862937927246,-3.549999952316284,-11.949999809265137,14.35338020324707,23.399999618530273,5.099999904632568,-50.05358123779297,-41.93172073364257,-58.17271041870117,-120.61190032958984,-102.20220184326172,-137.52600097656247
1936,1,-137.3653381347656,-115.996520614624,-159.50234146118163,-44.358205795288086,-32.20500144958496,-53.4375,-26.863358783721925,-22.8,-30.78000144958497,-7.163786816596984,-3.37249995470047,-11.25750036239624,15.42073192596436,24.08250036239624,6.79250009059906,-46.562672996520995,-38.107008361816405,-54.395110321044925,-109.55124549865722,-91.65190811157227,-126.35646514892575
1936,2,-132.072790413001,-111.52729184667056,-153.35687736245612,-42.64912893345929,-30.96417527490467,-51.37860710371253,-25.82834070521476,-21.921539030917348,-29.59407908547234,-6.887773346894821,-3.2425609381023395,-10.82376024494892,14.826586701769338,23.154625949839925,6.5307919234024965,-44.76866024022264,-36.63878382259,-52.299321666396544,-105.33034667036942,-88.12065267218779,-121.48807818293524
1936,3,-130.13558349609372,-109.89144058227538,-151.10748138427735,-42.023563385009766,-30.510001373291015,-50.625,-25.449497795104982,-21.6,-29.160001373291024,-6.786745405197142,-3.1949999570846557,-10.665000343322754,14.609114456176762,22.815000343322755,6.435000085830689,-44.1120059967041,-36.101376342773435,-51.53220977783203,-103.7853904724121,-86.8281234741211,-119.70612487792965
1936,4,-132.072790413001,-111.52729184667056,-153.35687736245612,-42.649128933459295,-30.96417527490467,-51.37860710371253,-25.82834070521476,-21.921539030917348,-29.59407908547234,-6.887773346894821,-3.2425609381023395,-10.82376024494892,14.82658670176934,23.15462594983993,6.5307919234024965,-44.768660240222644,-36.63878382259,-52.29932166639655,-105.33034667036942,-88.12065267218779,-121.48807818293524
1936,5,-137.3653381347656,-115.996520614624,-159.50234146118163,-44.358205795288086,-32.20500144958496,-53.4375,-26.863358783721925,-22.8,-30.78000144958497,-7.163786816596984,-3.37249995470047,-11.25750036239624,15.42073192596436,24.08250036239624,6.79250009059906,-46.562672996520995,-38.107008361816405,-54.395110321044925,-109.55124549865722,-91.65190811157227,-126.35646514892575
1936,6,-144.59509277343747,-122.10160064697264,-167.89720153808594,-46.692848205566406,-33.900001525878906,-56.25,-28.277219772338867,-24.0,-32.40000152587891,-7.540828227996825,-3.549999952316284,-11.850000381469727,16.232349395751957,25.350000381469727,7.150000095367432,-49.01333999633789,-40.112640380859375,-57.25801086425781,-115.31710052490234,-96.47569274902344,-133.00680541992185
1936,7,-151.82484741210934,-128.20668067932127,-176.29206161499025,-49.02749061584473,-35.59500160217285,-59.0625,-29.69108076095581,-25.2,-34.02000160217286,-7.917869639396667,-3.727499949932098,-12.442500400543214,17.043966865539556,26.617500400543214,7.507500100135803,-51.46400699615479,-42.118272399902345,-60.1209114074707,-121.08295555114746,-101.2994773864746,-139.65714569091793
1936,8,-157.11739513387394,-132.6759094472747,-182.43752571371576,-50.73656747767352,-36.835827776853144,-61.12139289628747,-30.726098839462974,-26.078460969082652,-35.20592396628548,-8.19388310909883,-3.857438966530229,-12.876240517990533,17.638112089734573,27.545374813099524,7.769208267332367,-53.25801975245314,-43.58649693912875,-62.216700062119074,-125.30385437943526,-104.83073282585909,-144.52553265690847
1936,9,-159.05460205078123,-134.31176071166993,-184.68692169189453,-51.36213302612305,-37.290001678466794,-61.875,-31.104941749572752,-26.4,-35.6400016784668,-8.294911050796507,-3.9049999475479127,-13.035000419616699,17.85558433532715,27.8850004196167,7.8650001049041744,-53.91467399597168,-44.123904418945315,-62.983811950683595,-126.84881057739258,-106.12326202392578,-146.30748596191404
1936,10,-157.11739513387394,-132.6759094472747,-182.43752571371576,-50.736567477673525,-36.835827776853144,-61.12139289628747,-30.726098839462974,-26.078460969082652,-35.20592396628548,-8.19388310909883,-3.857438966530229,-12.876240517990533,17.638112089734573,27.545374813099528,7.769208267332367,-53.258019752453144,-43.58649693912875,-62.21670006211908,-125.30385437943526,-104.83073282585909,-144.52553265690847
1936,11,-151.82484741210934,-128.20668067932127,-176.29206161499025,-49.02749061584473,-35.59500160217285,-59.0625,-29.69108076095581,-25.2,-34.02000160217286,-7.917869639396667,-3.727499949932098,-12.442500400543214,17.043966865539556,26.617500400543214,7.507500100135803,-51.46400699615479,-42.118272399902345,-60.1209114074707,-121.08295555114746,-101.2994773864746,-139.65714569091793
1936,12,-144.59509277343747,-122.10160064697264,-167.89720153808594,-46.692848205566406,-33.900001525878906,-56.25,-28.277219772338867,-24.0,-32.40000152587891,-7.540828227996825,-3.549999952316284,-11.850000381469727,16.232349395751957,25.350000381469727,7.150000095367432,-49.01333999633789,-40.112640380859375,-57.25801086425781,-115.31710052490234,-96.47569274902344,-133.00680541992185
1937,1,-128.59721908569333,-107.85502090454102,-150.35488052368166,-43.46515998840332,-31.30250072479248,-52.34499855041504,-26.240120601654052,-22.325,-30.02000036239624,-7.112632775306703,-3.325,-11.11499981880188,15.486053848266602,23.94000072479248,7.03000009059906,-45.45622653961182,-37.53452739715576,-52.8794605255127,-106.81078338623047,-89.7672737121582,-122.98661499023437
1937,2,-123.64249813396735,-103.69947589646063,-144.56185885477203,-41.790491279423264,-30.096446991397233,-50.32819863141383,-25.229115260751655,-21.46484030110657,-28.863360072474652,-6.8385902191433265,-3.1968911086754463,-10.686750103355466,14.889391836388775,23.01761667933017,6.759141288307885,-43.70484404764568,-36.08835997121871,-50.84206832648595,-102.69547179491707,-86.30863133246126,-118.24806494687839
1937,3,-121.82894439697263,-102.17844085693359,-142.44146575927738,-41.177519989013675,-29.655000686645508,-49.58999862670898,-24.859061622619627,-21.15,-28.440000343322755,-6.7382836818695075,-3.15,-10.529999828338623,14.67099838256836,22.680000686645506,6.6600000858306885,-43.06379356384277,-35.5590259552002,-50.09633102416992,-101.18916320800781,-85.04268035888671,-116.51363525390624
1937,4,-123.64249813396735,-103.69947589646063,-144.56185885477203,-41.790491279423264,-30.096446991397233,-50.32819863141383,-25.229115260751655,-21.46484030110657,-28.863360072474652,-6.8385902191433265,-3.1968911086754463,-10.686750103355468,14.889391836388777,23.017616679330175,6.759141288307886,-43.70484404764568,-36.08835997121871,-50.84206832648595,-102.69547179491708,-86.30863133246126,-118.24806494687839
1937,5,-128.59721908569333,-107.85502090454102,-150.35488052368166,-43.46515998840332,-31.30250072479248,-52.34499855041504,-26.240120601654052,-22.325,-30.02000036239624,-7.112632775306703,-3.325,-11.11499981880188,15.486053848266602,23.94000072479248,7.03000009059906,-45.45622653961182,-37.53452739715576,-52.8794605255127,-106.81078338623047,-89.7672737121582,-122.98661499023437
1937,6,-135.36549377441403,-113.53160095214844,-158.26829528808597,-45.75279998779297,-32.95000076293945,-55.099998474121094,-27.621179580688477,-23.5,-31.600000381469727,-7.486981868743897,-3.5,-11.699999809265137,16.301109313964844,25.200000762939453,7.400000095367432,-47.84865951538086,-39.51002883911133,-55.66259002685547,-112.43240356445312,-94.49186706542969,-129.4595947265625
1937,7,-142.13376846313474,-119.20818099975585,-166.18171005249027,-48.040439987182616,-34.597500801086426,-57.854998397827146,-29.0022385597229,-24.675,-33.180000400543214,-7.861330962181092,-3.675,-12.284999799728393,17.116164779663087,26.460000801086426,7.770000100135803,-50.2410924911499,-41.48553028106689,-58.44571952819824,-118.05402374267578,-99.21646041870117,-135.9325744628906
1937,8,-147.08848941486073,-123.36372600783625,-171.9747317213999,-49.71510869616267,-35.80355453448168,-59.87179831682836,-30.013243900625298,-25.53515969889343,-34.3366406904648,-8.135373518344469,-3.8031088913245537,-12.713249515174805,17.712826791540913,27.38238484654873,8.040858902426978,-51.99247498311604,-42.93169770700395,-60.48311172722499,-122.16933533398917,-102.67510279839811,-140.6711245062466
1937,9,-148.90204315185545,-124.88476104736328,-174.09512481689455,-50.32807998657226,-36.2450008392334,-60.609998321533205,-30.383297538757326,-25.85,-34.7600004196167,-8.235680055618285,-3.85,-12.86999979019165,17.931220245361327,27.7200008392334,8.140000104904175,-52.63352546691895,-43.46103172302246,-61.22884902954102,-123.67564392089844,-103.94105377197266,-142.40555419921876
1937,10,-147.08848941486073,-123.36372600783625,-171.9747317213999,-49.71510869616267,-35.80355453448168,-59.87179831682836,-30.013243900625298,-25.53515969889343,-34.3366406904648,-8.135373518344469,-3.8031088913245537,-12.713249515174807,17.712826791540913,27.382384846548735,8.040858902426978,-51.99247498311604,-42.93169770700395,-60.48311172722499,-122.16933533398918,-102.67510279839811,-140.6711245062466
1937,11,-142.13376846313474,-119.20818099975585,-166.18171005249027,-48.040439987182616,-34.597500801086426,-57.854998397827146,-29.0022385597229,-24.675,-33.180000400543214,-7.861330962181092,-3.675,-12.284999799728393,17.116164779663087,26.460000801086426,7.770000100135803,-50.2410924911499,-41.48553028106689,-58.44571952819824,-118.05402374267578,-99.21646041870117,-135.9325744628906
1937,12,-135.36549377441403,-113.53160095214844,-158.26829528808597,-45.75279998779297,-32.95000076293945,-55.099998474121094,-27.621179580688477,-23.5,-31.600000381469727,-7.486981868743897,-3.5,-11.699999809265137,16.301109313964844,25.200000762939453,7.400000095367432,-47.84865951538086,-39.51002883911133,-55.66259002685547,-112.43240356445312,-94.49186706542969,-129.4595947265625
1938,1,-119.57469787597658,-98.48327293395997,-140.37076263427733,-42.53489971160889,-30.49499855041504,-51.34749927520752,-25.849870586395262,-21.99249963760376,-29.6875,-7.0601283550262455,-3.325,-11.02000036239624,14.862702417373658,23.22750072479248,6.31750009059906,-44.29434070587158,-35.76752681732178,-52.56732864379883,-104.90014343261718,-87.10591545104981,-121.28004035949705
1938,2,-114.96760555256009,-94.68881190852146,-134.96241894240984,-40.896072991411806,-29.320057060118035,-49.36913199567815,-24.853901184378337,-21.145150841805545,-28.543670613173628,-6.788108741140093,-3.1968911086754463,-10.59541088004353,14.29005750646343,22.332568584614005,6.074093193591718,-42.587724501426095,-34.389440138829045,-50.54196257088138,-100.8584468687257,-83.74981251684099,-116.60724291280464
1938,3,-113.28129272460939,-93.29994277954101,-132.98282775878903,-40.296220779418945,-28.889998626708984,-48.64499931335449,-24.489351081848145,-20.834999656677248,-28.125,-6.688542652130127,-3.15,-10.440000343322755,14.080454921722412,22.00500068664551,5.985000085830689,-41.96305961608887,-33.88502540588379,-49.80062713623047,-99.37908325195312,-82.52139358520508,-114.89688034057616
1938,4,-114.9676055525601,-94.68881190852146,-134.96241894240984,-40.896072991411806,-29.320057060118035,-49.36913199567815,-24.853901184378337,-21.145150841805545,-28.543670613173628,-6.788108741140093,-3.1968911086754463,-10.59541088004353,14.290057506463432,22.332568584614005,6.074093193591718,-42.587724501426095,-34.389440138829045,-50.54196257088138,-100.8584468687257,-83.74981251684099,-116.60724291280464
1938,5,-119.57469787597658,-98.48327293395997,-140.37076263427733,-42.53489971160889,-30.49499855041504,-51.34749927520752,-25.849870586395262,-21.99249963760376,-29.6875,-7.0601283550262455,-3.325,-11.02000036239624,14.862702417373658,23.22750072479248,6.31750009059906,-44.29434070587158,-35.76752681732178,-52.56732864379883,-104.90014343261718,-87.10591545104981,-121.28004035949705
1938,6,-125.86810302734376,-103.6666030883789,-147.7586975097656,-44.77357864379883,-32.099998474121094,-54.04999923706055,-27.210390090942383,-23.149999618530273,-31.25,-7.431714057922363,-3.5,-11.600000381469727,15.644949913024902,24.450000762939453,6.650000095367432,-46.6256217956543,-37.650028228759766,-55.33403015136719,-110.42120361328125,-91.69043731689453,-127.66320037841795
1938,7,-132.16150817871096,-108.84993324279785,-155.14663238525387,-47.01225757598877,-33.70499839782715,-56.752499198913576,-28.570909595489503,-24.307499599456786,-32.8125,-7.803299760818481,-3.675,-12.180000400543213,16.427197408676147,25.672500801086425,6.982500100135804,-48.95690288543701,-39.53252964019775,-58.100731658935544,-115.94226379394532,-96.27495918273925,-134.04636039733884
1938,8,-136.7686005021274,-112.64439426823635,-160.55497607712135,-48.65108429618585,-34.879939888124156,-58.73086647844294,-29.56687899750643,-25.154848395255,-33.95632938682637,-8.075319374704634,-3.8031088913245537,-12.604589882895922,16.999842319586374,26.5674329412649,7.225906997143145,-50.6635190898825,-40.91061631869049,-60.126097731852994,-119.9839603578368,-99.63106211694807,-138.71915784403126
1938,9,-138.4549133300781,-114.0332633972168,-162.53456726074216,-49.25093650817871,-35.3099983215332,-59.454999160766604,-29.93142910003662,-25.4649995803833,-34.375,-8.174885463714599,-3.85,-12.760000419616699,17.20944490432739,26.895000839233397,7.315000104904175,-51.288183975219724,-41.415031051635744,-60.86743316650391,-121.46332397460938,-100.85948104858399,-140.42952041625978
1938,10,-136.7686005021274,-112.64439426823635,-160.55497607712135,-48.65108429618585,-34.879939888124156,-58.73086647844294,-29.56687899750643,-25.154848395255,-33.95632938682637,-8.075319374704634,-3.8031088913245537,-12.604589882895922,16.999842319586374,26.5674329412649,7.225906997143145,-50.6635190898825,-40.91061631869049,-60.126097731852994,-119.9839603578368,-99.63106211694807,-138.71915784403126
1938,11,-132.16150817871096,-108.84993324279785,-155.14663238525387,-47.01225757598877,-33.70499839782715,-56.752499198913576,-28.570909595489503,-24.307499599456786,-32.8125,-7.803299760818481,-3.675,-12.180000400543213,16.427197408676147,25.672500801086425,6.982500100135804,-48.95690288543701,-39.53252964019775,-58.100731658935544,-115.94226379394532,-96.27495918273925,-134.04636039733884
1938,12,-125.86810302734376,-103.6666030883789,-147.7586975097656,-44.77357864379883,-32.099998474121094,-54.04999923706055,-27.210390090942383,-23.149999618530273,-31.25,-7.431714057922363,-3.5,-11.600000381469727,15.644949913024902,24.450000762939453,6.650000095367432,-46.6256217956543,-37.650028228759766,-55.33403015136719,-110.42120361328125,-91.69043731689453,-127.66320037841795
1939,1,-115.6043571472168,-94.9560703277588,-135.64318771362306,-41.793331909179685,-29.829999637603756,-50.54000072479248,-25.39690065383911,-21.6125,-29.2125,-7.0090431690216075,-3.325,-10.87749981880188,14.599761295318604,23.0375,6.08000009059906,-42.940352249145505,-34.49616107940674,-51.01413459777832,-102.56437644958496,-85.51758346557617,-119.25910148620605
1939,2,-111.15023804152727,-91.29750885581126,-130.41699270799282,-40.183077047331835,-28.68067988368338,-48.592745548733745,-24.41838372576598,-20.7797922063904,-28.08697188336285,-6.73899181574964,-3.1968911086754463,-10.458400738450077,14.037247240236981,22.149888395822735,5.845743828686329,-41.28590385223608,-33.1670588385538,-49.04861152252932,-98.61267462812617,-82.22267735834912,-114.6641687728947
1939,3,-109.51991729736328,-89.95838241577148,-128.50407257080082,-39.593682861328126,-28.25999965667724,-47.88000068664551,-24.060221672058105,-20.475,-27.675,-6.640146160125734,-3.15,-10.304999828338623,13.831352806091308,21.825,5.760000085830688,-40.6803337097168,-32.68057365417481,-48.32918014526367,-97.16625137329102,-81.01665802001953,-112.98230667114258
1939,4,-111.15023804152727,-91.29750885581126,-130.41699270799285,-40.18307704733184,-28.68067988368338,-48.592745548733745,-24.41838372576598,-20.779792206390404,-28.08697188336285,-6.73899181574964,-3.1968911086754463,-10.458400738450077,14.037247240236981,22.149888395822735,5.845743828686329,-41.28590385223609,-33.1670588385538,-49.04861152252932,-98.61267462812617,-82.22267735834913,-114.6641687728947
1939,5,-115.6043571472168,-94.9560703277588,-135.64318771362306,-41.793331909179685,-29.829999637603756,-50.54000072479248,-25.39690065383911,-21.6125,-29.2125,-7.0090431690216075,-3.325,-10.87749981880188,14.599761295318604,23.0375,6.08000009059906,-42.940352249145505,-34.49616107940674,-51.01413459777832,-102.56437644958496,-85.51758346557617,-119.25910148620605
